SpecCode,Species,AutoCtr,StockCode,E_CODE,PopGrowthRef,Sex,Data,DataSourceRef,Loo,Number,r2,SE_Loo,SD_Loo,LCL_Loo,UCL_Loo,AssumedDistLoo,TLinfinity,K,SE_K,SD_K,LCL_K,UCL_K,AssumedDistK,to,SE_to,SD_to,LCL_to,UCL_to,Type,MethodGrowth,Winfinity,LinfLmax,Auxim,LogKLogLoo,SourceWinfinity,b,C,tmax,tmaxRef,tm,M,MethodM,Mquality,MRef,Number_M,r2_M,SE_M,SD_M,LCL_M,UCL_M,AssumedDistM,Lm,LmLoo,LmSex,TypeLm,unsexedRef,LmMale,LmLooMale,LmFemale,LmLooFemale,Locality,YearStart,YearEnd,YearRemark,C_Code,GrowthEnviron,Temperature,DeltaT,TempRef,Rm,Comment,Comment2,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS
4907,Sargocentron caudimaculatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4699,Sargocentron diadema,4267,4920,5,312,unsexed,NA,734,16.8,NA,NA,NA,NA,NA,NA,NA,16.8,1.129,NA,NA,NA,NA,NA,-0.12,NA,NA,NA,NA,TL,non-linear regression,NA,0,unchecked,0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eilat, Red Sea",1975,NA,publication year,376,open waters,27.5,NA,37814,NA,NA,NA,3,1991-11-04T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
4699,Sargocentron diadema,21077,4920,NA,94645,unsexed,annuli on many otoliths,1475,15.3,NA,NA,NA,NA,NA,NA,NA,NA,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,open waters,NA,NA,NA,NA,.,NA,3,2014-06-26T00:00:00Z,3,2014-06-27T00:00:00Z,NA,NA,NA
5841,Sargocentron microstoma,4519,6138,127,6972,unsexed,length-frequencies,6972,18.6,NA,NA,NA,NA,NA,NA,NA,18.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,ELEFAN I,NA,0,unchecked,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tiahura reef, Moorea Island",1993,NA,publication year,258,open waters,28.7,NA,6972,NA,NA,NA,3,1994-05-24T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
4906,Sargocentron punctatissimum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6507,Sargocentron spiniferum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4908,Sargocentron tiere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4534,Saurida gracilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5540,Scarus altipinnis,7875,5830,NA,52229,unsexed,annuli on otoliths,52229,37.7,NA,NA,NA,NA,NA,NA,NA,42.8,0.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0,unchecked,NA,NA,NA,NA,13,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Great Barrier Reef,2002,NA,publication year,036,open waters,26,NA,37814,NA,NA,NA,3,2004-10-03T00:00:00Z,3,2014-06-27T00:00:00Z,NA,NA,NA
5545,Scarus forsteni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5546,Scarus frenatus,4508,5836,128,13619,mixed,annuli on otoliths,13619,25.9,NA,NA,NA,NA,NA,NA,NA,29.4224,0.448,NA,NA,NA,NA,NA,0.276,NA,NA,NA,NA,SL,NA,589,0,unchecked,-0.24674,using LWR of species,3.06,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lizard Is. (14<b0>40'S, 145<b0>28'E) and Outer Barrier Reefs",1996,NA,publication year,036,open waters,25.8,NA,NA,NA,VBGF fitted to females and terminal males.,NA,3,1997-12-26T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5546,Scarus frenatus,6779,5836,243,43712,unsexed,annuli on otoliths,43712,19.2,NA,NA,NA,NA,NA,NA,NA,21.8,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,non-linear regression,NA,-1,unchecked,NA,NA,NA,NA,NA,NA,NA,0.33,age-structured catch curve in unexploited population,NA,43712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Day Reef, Great Barrier Reef (outer shelf)",1996,1997,sampling year,036,open waters,26,NA,37814,NA,NA,NA,3,2002-10-16T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5546,Scarus frenatus,6780,5836,243,43712,unsexed,annuli on otoliths,43712,20.4,NA,NA,NA,NA,NA,NA,NA,23.1744,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,non-linear regression,NA,-1,unchecked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yonge Reef, Great Barrier Reef (outer shelf)",1996,1997,sampling year,036,open waters,26,NA,37814,NA,NA,NA,3,2002-10-16T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5546,Scarus frenatus,6778,5836,243,43712,unsexed,annuli on otoliths,43712,20.9,NA,NA,NA,NA,NA,NA,NA,23.7,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,non-linear regression,NA,-1,unchecked,NA,NA,NA,NA,NA,NA,NA,0.31,age-structured catch curve in unexploited population,NA,43712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hicks Reef, Great Barrier Reef (outer shelf)",1996,1997,sampling year,036,open waters,26,NA,37814,NA,NA,NA,3,2002-10-16T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5546,Scarus frenatus,6776,5836,243,43712,unsexed,annuli on otoliths,43712,25.8,NA,NA,NA,NA,NA,NA,NA,29.3,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,non-linear regression,NA,0,unchecked,NA,NA,NA,NA,NA,NA,NA,0.22,age-structured catch curve in unexploited population,NA,43712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Great Barrier Reef (S direction, mid-shelf)",1996,1997,sampling year,036,open waters,26,NA,37814,NA,NA,NA,3,2002-10-16T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5546,Scarus frenatus,6774,5836,243,43712,unsexed,annuli on otoliths,43712,26.3,NA,NA,NA,NA,NA,NA,NA,29.9,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,non-linear regression,NA,0,unchecked,NA,NA,NA,NA,NA,NA,NA,0.18,age-structured catch curve in unexploited population,NA,43712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lizard I., Great Barrier Reef (mid-shelf)",1996,1997,sampling year,036,open waters,26,NA,37814,NA,NA,NA,3,2002-10-16T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5546,Scarus frenatus,6775,5836,243,43712,unsexed,annuli on otoliths,43712,27.1,NA,NA,NA,NA,NA,NA,NA,30.8,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,non-linear regression,NA,0,unchecked,NA,NA,NA,NA,NA,NA,NA,0.2,age-structured catch curve in unexploited population,NA,43712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Great Barrier Reef (N direction, mid-shelf)",1996,1997,sampling year,036,open waters,26,NA,37814,NA,NA,NA,3,2002-10-16T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5546,Scarus frenatus,21430,5836,NA,52229,unsexed,annuli on many otoliths,NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,1.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0,unchecked,NA,NA,NA,NA,7,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,northern Great Barrier Reef (outer shelf),NA,NA,NA,036,open waters,NA,NA,NA,NA,NA,NA,3,2014-08-26T00:00:00Z,NA,2014-08-26T00:00:00Z,NA,NA,NA
5546,Scarus frenatus,21431,5836,NA,52229,unsexed,annuli on many otoliths,NA,23.2,NA,NA,NA,NA,NA,NA,NA,NA,0.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0,unchecked,NA,NA,NA,NA,19,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,northern Great Barrier Reef (midshelf),NA,NA,NA,036,open waters,NA,NA,NA,NA,NA,NA,3,2014-08-26T00:00:00Z,NA,2014-08-26T00:00:00Z,NA,NA,NA
5548,Scarus ghobban,6633,5838,7,42001,mixed,annuli on otoliths,42001,27.5,NA,NA,NA,NA,NA,NA,NA,30.05576,0.473,NA,NA,NA,NA,NA,-0.244,NA,NA,NA,NA,FL,non-linear regression,NA,-1,unchecked,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Anne National Marine Park,1998,NA,sampling year,690,open waters,27,NA,1139,NA,NA,NA,3,2002-05-24T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5548,Scarus ghobban,7251,5838,105,48600,unsexed,length-frequencies,48600,27.4,NA,NA,NA,NA,NA,NA,NA,27.4,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,ELEFAN I,NA,-1,unchecked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lakshadweep lagoons,1993,1997,sampling year,356,open waters,27,NA,48600,NA,NA,NA,3,2003-09-04T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
4970,Scarus globiceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5550,Scarus niger,4509,5840,243,13619,mixed,annuli on otoliths,13619,25.4,NA,NA,NA,NA,NA,NA,NA,33.25091,0.367,NA,NA,NA,NA,NA,-0.48,NA,NA,NA,NA,SL,NA,563,0,unchecked,-0.30988,using LWR of species,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lizard Is. (14<b0>40'S, 145<b0>28'E) and Outer Barrier Reefs",1996,NA,publication year,036,open waters,25.8,NA,37814,NA,VBGF fitted to females and terminal males.,NA,3,1997-12-26T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5550,Scarus niger,6767,5840,243,43712,unsexed,annuli on otoliths,43712,17.7,NA,NA,NA,NA,NA,NA,NA,21.46866,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,non-linear regression,NA,-1,unchecked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,northern Great Barrier Reef (mid-shelf),1992,1997,sampling year,036,open waters,25.8,NA,37814,NA,NA,NA,3,2002-10-15T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5550,Scarus niger,6766,5840,243,43712,unsexed,annuli on otoliths,43712,23.8,NA,NA,NA,NA,NA,NA,NA,28.86746,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,non-linear regression,NA,0,unchecked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,northern Great Barrier Reef (mid-shelf),1992,1997,sampling year,036,open waters,25.8,NA,37814,NA,NA,NA,3,2002-10-15T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5550,Scarus niger,21433,5840,NA,52229,unsexed,annuli on many otoliths,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,0.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0,unchecked,NA,NA,NA,NA,23,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,northern Great Barrier Reef (outer shelf),NA,NA,NA,036,open waters,NA,NA,NA,NA,NA,NA,3,2014-08-26T00:00:00Z,NA,2014-08-26T00:00:00Z,NA,NA,NA
5550,Scarus niger,21434,5840,NA,52229,unsexed,annuli on many otoliths,NA,23.8,NA,NA,NA,NA,NA,NA,NA,NA,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0,unchecked,NA,NA,NA,NA,16,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,northern Great Barrier Reef (midshelf),NA,NA,NA,036,open waters,NA,NA,NA,NA,NA,NA,3,2014-08-26T00:00:00Z,NA,2014-08-26T00:00:00Z,NA,NA,NA
5551,Scarus oviceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5553,Scarus psittacus,4510,5843,128,13619,mixed,annuli on otoliths,13619,21.5,NA,NA,NA,NA,NA,NA,NA,25.8,0.347,NA,NA,NA,NA,NA,-1.122,NA,NA,NA,NA,SL,NA,445,0,unchecked,-0.34498,using LWR of species,2.9,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lizard Is. (14<b0>40'S, 145<b0>28'E)",1996,NA,publication year,036,open waters,25.8,NA,NA,NA,Fitted to females and terminal males.,NA,3,1997-11-23T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5553,Scarus psittacus,7245,5843,105,48600,unsexed,length-frequencies,48600,30,NA,NA,NA,NA,NA,NA,NA,30,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,ELEFAN I,NA,0,unchecked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lakshadweep lagoons,1993,1997,sampling year,356,open waters,27,NA,37814,NA,NA,NA,3,2003-09-04T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5553,Scarus psittacus,21085,5843,112,52229,unsexed,NA,52229,17.2,57,NA,NA,NA,NA,NA,NA,NA,1.19,NA,NA,NA,NA,NA,-0.05,NA,NA,NA,NA,SL,NA,NA,0,0,NA,NA,NA,NA,5,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Great Barrier Reef (midshelf),NA,NA,NA,036,open waters,NA,NA,NA,NA,Size range: 10.4-21.5 cm SL.,NA,3,2014-06-26T00:00:00Z,3,2014-06-27T00:00:00Z,NA,NA,NA
5553,Scarus psittacus,21435,5843,NA,52229,unsexed,annuli on many otoliths,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,1.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0,unchecked,NA,NA,NA,NA,4,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,northern Great Barrier Reef (outer),NA,NA,NA,036,open waters,NA,NA,NA,NA,NA,NA,3,2014-08-26T00:00:00Z,NA,2014-08-26T00:00:00Z,NA,NA,NA
5555,Scarus rubroviolaceus,6634,5845,7,42001,female,annuli on otoliths,42001,29,NA,NA,NA,NA,NA,NA,NA,31.88368,0.589,NA,NA,NA,NA,NA,-0.072,NA,NA,NA,NA,FL,non-linear regression,NA,-1,unchecked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Anne National Marine Park,1998,NA,sampling year,690,open waters,27,NA,1139,NA,NA,NA,3,2002-05-24T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
4975,Scarus schlegeli,4401,5208,128,13619,mixed,annuli on otoliths,13619,28.8,NA,NA,NA,NA,NA,NA,NA,33.10345,0.224,NA,NA,NA,NA,NA,-0.526,NA,NA,NA,NA,SL,NA,665,0,unchecked,-0.44522,using LWR of species,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lizard Is. (14<b0>40'S, 145<b0>28'E)",1996,NA,publication year,036,open waters,25.8,NA,NA,NA,"Fitted to initial-phase males, females and terminal males.",NA,3,1997-11-23T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
4975,Scarus schlegeli,21437,5208,NA,52229,unsexed,annuli on many otoliths,NA,23.9,NA,NA,NA,NA,NA,NA,NA,NA,0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0,unchecked,NA,NA,NA,NA,8,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,northern Great Barrier Reef,NA,NA,NA,036,open waters,NA,NA,NA,NA,NA,NA,3,2014-08-26T00:00:00Z,NA,2014-08-26T00:00:00Z,NA,NA,NA
6438,Scarus tricolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,Scomberoides lysan,3440,2147,210,1475,unsexed,NA,NA,66.3,NA,NA,NA,NA,NA,NA,NA,79.87952,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,other method(s)/n.a.,NA,0,unchecked,-0.26433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kavieng,NA,NA,NA,598,open waters,29,NA,37814,NA,NA,NA,3,1994-06-16T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
4921,Scorpaenopsis diabolus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56815,Scorpaenopsis papuensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7450,Scuticaria tigrina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16869,Sebastapistes tinkhami,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4614,Siganus argenteus,4216,4801,127,4895,unsexed,length-frequencies,4895,31,NA,NA,NA,NA,NA,NA,NA,34.76471,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,ELEFAN I,NA,0,unchecked,-0.08377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA,publication year,NA,open waters,28,NA,NA,NA,NA,NA,3,1992-11-27T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
4614,Siganus argenteus,9569,4801,NA,72458,female,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,0.433,NA,NA,NA,NA,NA,-0.16,NA,NA,NA,NA,NA,NA,436,0,unchecked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,open waters,NA,NA,NA,NA,"data come from El-Gammal, 1988",NA,1723,2008-04-01T18:52:58Z,3,2013-02-13T00:00:00Z,NA,NA,NA
4614,Siganus argenteus,9568,4801,NA,72458,male,NA,NA,31.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,-0.09,NA,NA,NA,NA,NA,NA,274,0,unchecked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,open waters,NA,NA,NA,NA,"data gome from El-Gammal, 1998",NA,1723,2008-04-01T18:50:15Z,3,2013-02-13T00:00:00Z,NA,NA,NA
4457,Siganus spinus,3972,4655,NA,312,unsexed,NA,1248,24.4,NA,NA,NA,NA,NA,NA,NA,24.4,2.321,NA,NA,NA,NA,NA,-0.21,NA,NA,NA,NA,TL,non-linear regression,232,0,unchecked,0.26357,as given in Ref,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sea Cages, Mactan Is.",1975,NA,publication year,608,captivity,28.5,NA,2178,NA,NA,NA,3,1991-09-14T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1235,Sphyraena barracuda,2329,1251,144,312,female,NA,1277,156,NA,NA,NA,NA,NA,NA,NA,156,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,non-linear regression,67700,0,unchecked,-0.43177,using LWR of species,2.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,0.48,female,TL,1277,NA,NA,74,0.48,Florida,1963,NA,publication year,840,open waters,25,NA,2011,NA,Lm converted from FL (FL=0.89TL).,NA,3,1991-09-14T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1235,Sphyraena barracuda,2330,1251,144,312,male,NA,1277,178,NA,NA,NA,NA,NA,NA,NA,178,0.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,non-linear regression,38400,0,unchecked,-0.47124,using LWR of species,2.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida,1963,NA,publication year,840,open waters,25,NA,2011,NA,NA,NA,3,1991-09-14T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
