SpecCode,Species,autoctr,StockCode,Locality,C_Code,FoodsRefNo,FoodI,PreyStage,FoodII,FoodIII,Commoness,CommonessII,Foodgroup,Foodname,PreySpecCode,PreySpecCodeSLB,AlphaCode,PreyTroph,PreySeTroph,TrophRefNo,PredatorStage,Locality2,Entered,Dateentered,Modified,Datemodified,Expert,Datechecked,TS
5758,Pristiapogon kallopterus,12416,6051,"Arno, Bikini and Eniwetok.",584,275,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,5,rare (1-5%),Alpheidae,Alpheus sp.,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini and Eniwetok.",34,1997-02-14T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
5758,Pristiapogon kallopterus,12417,6051,"Arno, Bikini and Eniwetok.",584,275,zoobenthos,juv./adults,mollusks,gastropods,5,rare (1-5%),Cerithiidae,Cerithium sp.,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini and Eniwetok.",34,1997-02-14T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
5758,Pristiapogon kallopterus,12418,6051,"Arno, Bikini and Eniwetok.",584,275,zooplankton,juv./adults,plank. crust.,plank. copepods,5,rare (1-5%),unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Arno, Bikini and Eniwetok.",34,1997-02-14T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
59194,Pseudanthias mooreanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46510,Pseudanthias olivaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6934,Pseudanthias pascalus,13752,7255,"Bogen I., Eniwetok Atoll.",584,26990,zoobenthos,juv./adults,benth. crust.,benth. copepods,10,common (6-20%),Harpacticoida,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 6.2-9.8 cm SL. No. of fish sampled: 10.",34,1999-06-29T00:00:00Z,NA,1999-06-29T00:00:00Z,NA,NA,NA
6934,Pseudanthias pascalus,13753,7255,"Bogen I., Eniwetok Atoll.",584,26990,zooplankton,eggs,fish (early stages),fish eggs/larvae,30,very common (21-50%),unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 6.2-9.8 cm SL. No. of fish sampled: 10.",34,1999-06-29T00:00:00Z,NA,1999-06-29T00:00:00Z,NA,NA,NA
6934,Pseudanthias pascalus,13755,7255,"Bogen I., Eniwetok Atoll.",584,26990,zooplankton,juv./adults,other plank. invertebrates,n.a./other plank. Invertebrates,20,common (6-20%),Chaetognatha,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 6.2-9.8 cm SL. No. of fish sampled: 10.",34,1999-06-29T00:00:00Z,NA,1999-06-29T00:00:00Z,NA,NA,NA
6934,Pseudanthias pascalus,13756,7255,"Bogen I., Eniwetok Atoll.",584,26990,zooplankton,juv./adults,other plank. invertebrates,n.a./other plank. Invertebrates,20,common (6-20%),Larvacea,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 6.2-9.8 cm SL. No. of fish sampled: 10.",34,1999-06-29T00:00:00Z,NA,1999-06-29T00:00:00Z,NA,NA,NA
6934,Pseudanthias pascalus,13758,7255,"Bogen I., Eniwetok Atoll.",584,26990,zooplankton,juv./adults,plank. crust.,n.a./other plank. crustaceans,10,common (6-20%),Hyperiidea,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 6.2-9.8 cm SL. No. of fish sampled: 10.",34,1999-06-29T00:00:00Z,NA,1999-06-29T00:00:00Z,NA,NA,NA
6934,Pseudanthias pascalus,13760,7255,"Bogen I., Eniwetok Atoll.",584,26990,zooplankton,juv./adults,plank. crust.,plank. copepods,100,dominant ( > 50%),Calanoida,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 6.2-9.8 cm SL. No. of fish sampled: 10.",34,1999-06-29T00:00:00Z,NA,1999-06-29T00:00:00Z,NA,NA,NA
6934,Pseudanthias pascalus,13761,7255,"Bogen I., Eniwetok Atoll.",584,26990,zooplankton,juv./adults,plank. crust.,plank. copepods,100,dominant ( > 50%),Cyclopoida,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 6.2-9.8 cm SL. No. of fish sampled: 10.",34,1999-06-29T00:00:00Z,NA,1999-06-29T00:00:00Z,NA,NA,NA
6934,Pseudanthias pascalus,13754,7255,"Bogen I., Eniwetok Atoll.",584,26990,zooplankton,larvae,fish (early stages),fish eggs/larvae,20,common (6-20%),unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 6.2-9.8 cm SL. No. of fish sampled: 10.",34,1999-06-29T00:00:00Z,NA,1999-06-29T00:00:00Z,NA,NA,NA
6934,Pseudanthias pascalus,13757,7255,"Bogen I., Eniwetok Atoll.",584,26990,zooplankton,larvae,plank. crust.,n.a./other plank. crustaceans,50,very common (21-50%),Caridean larvae,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 6.2-9.8 cm SL. No. of fish sampled: 10.",34,1999-06-29T00:00:00Z,NA,1999-06-29T00:00:00Z,NA,NA,NA
6934,Pseudanthias pascalus,13759,7255,"Bogen I., Eniwetok Atoll.",584,26990,zooplankton,larvae,plank. crust.,n.a./other plank. crustaceans,50,very common (21-50%),Reptantian zoea,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 6.2-9.8 cm SL. No. of fish sampled: 10.",34,1999-06-29T00:00:00Z,NA,1999-06-29T00:00:00Z,NA,NA,NA
6027,Pseudobalistes flavimarginatus,21563,6341,NA,NA,9137,plants,n.a./others,other plants,benthic algae/weeds,19,common (6-20%),algae,unspecified algae,NA,NA,NA,NA,NA,NA,juv./adults,Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000). Coral reefs of the Indo-Westpacific Region.,574,2001-05-21T00:00:00Z,NA,2001-05-21T00:00:00Z,574,2001-05-21T00:00:00Z,NA
6027,Pseudobalistes flavimarginatus,21546,6341,NA,NA,9137,zoobenthos,juv./adults,other benth. invertebrates,n.a./other benth. invertebrates,52,dominant ( > 50%),benthic invertebrates,unspecified benthic invertebrates,NA,NA,NA,NA,NA,NA,juv./adults,Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000). Coral reefs of the Indo-Westpacific Region.,574,2001-05-20T00:00:00Z,NA,2001-05-21T00:00:00Z,574,2001-05-21T00:00:00Z,NA
4466,Pseudobalistes fuscus,9846,4663,NA,480,5503,detritus,n.a./others,detritus,carcasses,NA,NA,carcasses of dead fish,carcasses of dead fish,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-07T00:00:00Z,NA,2001-06-21T00:00:00Z,574,2001-06-21T00:00:00Z,NA
4466,Pseudobalistes fuscus,9847,4663,NA,480,5503,zoobenthos,juv./adults,benth. crust.,n.a./other benth. crustaceans,NA,NA,crustaceans,unspecified crustaceans,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-07T00:00:00Z,NA,2001-06-25T00:00:00Z,574,2001-06-25T00:00:00Z,NA
4466,Pseudobalistes fuscus,9848,4663,NA,480,5503,zoobenthos,juv./adults,cnidarians,hard corals,NA,NA,corals,unspecified corals,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-07T00:00:00Z,NA,2001-06-25T00:00:00Z,574,2001-06-25T00:00:00Z,NA
4466,Pseudobalistes fuscus,9849,4663,NA,480,5503,zoobenthos,juv./adults,echinoderms,sea urchins,NA,NA,sea urchins,unspecified sea urchins,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-07T00:00:00Z,NA,2001-06-25T00:00:00Z,574,2001-06-25T00:00:00Z,NA
4466,Pseudobalistes fuscus,9850,4663,NA,480,5503,zoobenthos,juv./adults,mollusks,n.a./other mollusks,NA,NA,mollusks,unspecified mollusks,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-07T00:00:00Z,NA,2001-06-21T00:00:00Z,574,2001-06-21T00:00:00Z,NA
4466,Pseudobalistes fuscus,9851,4663,NA,480,5503,zoobenthos,juv./adults,sponges/tunicates,ascidians,NA,NA,tunicates,unspecified tunicates,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-07T00:00:00Z,NA,2001-06-25T00:00:00Z,574,2001-06-25T00:00:00Z,NA
5616,Pseudocheilinus evanidus,12020,5910,Eastern Canada.,124,9710,zoobenthos,juv./adults,other benth. invertebrates,n.a./other benth. invertebrates,NA,NA,benthic invertebrates,unspecified small benthic invertebrates,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-13T00:00:00Z,NA,2000-11-13T00:00:00Z,NA,NA,NA
5617,Pseudocheilinus hexataenia,49572,5911,NA,462,81699,zooplankton,juv./adults,plank. crust.,n.a./other plank. crustaceans,NA,NA,unidentified crustaceans,unidentified crustaceans,NA,NA,NA,NA,NA,NA,juv./adults,NA,393,2009-09-15T00:00:00Z,NA,2009-09-15T00:00:00Z,NA,NA,NA
5618,Pseudocheilinus octotaenia,12021,5912,Eastern Canada.,124,33410,zoobenthos,juv./adults,benth. crust.,n.a./other benth. crustaceans,NA,NA,benthic crustaceans,unspecified benthic crustaceans,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-13T00:00:00Z,NA,2000-11-13T00:00:00Z,NA,NA,NA
5618,Pseudocheilinus octotaenia,12022,5912,Eastern Canada.,124,33410,zoobenthos,juv./adults,echinoderms,sea urchins,NA,NA,sea urchins,unspecified sea urchins,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-13T00:00:00Z,NA,2000-11-13T00:00:00Z,NA,NA,NA
5618,Pseudocheilinus octotaenia,12023,5912,Eastern Canada.,124,33410,zoobenthos,juv./adults,mollusks,n.a./other mollusks,NA,NA,mollusks,unspecified small mollusks,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-13T00:00:00Z,NA,2001-06-21T00:00:00Z,574,2001-06-21T00:00:00Z,NA
5619,Pseudocheilinus tetrataenia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5594,Pseudodax moluccanus,11990,5886,Eastern Canada.,124,9823,plants,n.a./others,other plants,benthic algae/weeds,NA,NA,algae,unspecified algae,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-13T00:00:00Z,NA,2001-06-25T00:00:00Z,574,2001-06-25T00:00:00Z,NA
5594,Pseudodax moluccanus,11991,5886,Eastern Canada.,124,9823,zoobenthos,juv./adults,other benth. invertebrates,n.a./other benth. invertebrates,NA,NA,invertebrates,unspecified small invertebrates,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-13T00:00:00Z,NA,2001-06-25T00:00:00Z,574,2001-06-25T00:00:00Z,NA
4849,Pseudojuloides atavai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4851,Pseudojuloides cerasinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4375,Ptereleotris evides,9733,4570,NA,583,1602,zooplankton,juv./adults,other plank. invertebrates,n.a./other plank. Invertebrates,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,NA,34,2000-03-02T00:00:00Z,NA,2000-03-02T00:00:00Z,NA,NA,NA
4378,Ptereleotris heteroptera,9734,4573,NA,840B,3921,zooplankton,juv./adults,other plank. invertebrates,n.a./other plank. Invertebrates,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated. Generally feed at a distance of 2-10 ft. above the bottom.,34,1993-09-30T00:00:00Z,34,1997-11-18T00:00:00Z,NA,NA,NA
4381,Ptereleotris microlepis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4382,Ptereleotris monoptera,9735,4577,NA,NA,528,zooplankton,juv./adults,other plank. invertebrates,n.a./other plank. Invertebrates,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,NA,34,2000-03-09T00:00:00Z,NA,2000-03-09T00:00:00Z,NA,NA,NA
939,Pterocaesio tile,4191,955,"Bogen I., Eniwetok Atoll.",584,26990,zooplankton,eggs,fish (early stages),fish eggs/larvae,20,common (6-20%),unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 16.0-19.5 cm SL. No. of fish sampled: 5.",34,1999-06-29T00:00:00Z,NA,1999-06-29T00:00:00Z,NA,NA,NA
939,Pterocaesio tile,4192,955,"Bogen I., Eniwetok Atoll.",584,26990,zooplankton,juv./adults,other plank. invertebrates,n.a./other plank. invertebrates,20,common (6-20%),Chaetognatha,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 16.0-19.5 cm SL. No. of fish sampled: 5.",34,1999-06-29T00:00:00Z,574,2001-06-20T00:00:00Z,NA,NA,NA
939,Pterocaesio tile,4268,955,"Bogen I., Eniwetok Atoll.",584,26990,zooplankton,juv./adults,plank. crust.,plank. copepods,100,dominant ( > 50%),Calanoida,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 16.0-19.5 cm SL. No. of fish sampled: 5.",2,1993-06-08T00:00:00Z,34,1999-06-29T00:00:00Z,NA,NA,NA
939,Pterocaesio tile,4269,955,"Bogen I., Eniwetok Atoll.",584,26990,zooplankton,juv./adults,plank. crust.,plank. copepods,100,dominant ( > 50%),Cyclopoida,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 16.0-19.5 cm SL. No. of fish sampled: 5.",34,1999-06-29T00:00:00Z,NA,1999-06-29T00:00:00Z,NA,NA,NA
939,Pterocaesio tile,4266,955,"Bogen I., Eniwetok Atoll.",584,26990,zooplankton,larvae,plank. crust.,n.a./other plank. crustaceans,50,dominant ( > 50%),Caridea,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 16.0-19.5 cm SL. No. of fish sampled: 5.",34,1999-06-29T00:00:00Z,NA,1999-06-29T00:00:00Z,NA,NA,NA
939,Pterocaesio tile,4267,955,"Bogen I., Eniwetok Atoll.",584,26990,zooplankton,larvae,plank. crust.,n.a./other plank. crustaceans,50,dominant ( > 50%),Reptantian zoea,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bogen I., Eniwetok Atoll. Fish size: 16.0-19.5 cm SL. No. of fish sampled: 5.",34,1999-06-29T00:00:00Z,NA,1999-06-29T00:00:00Z,NA,NA,NA
4914,Pterois antennata,10846,5147,Eastern Canada.,124,4313,zoobenthos,juv./adults,benth. crust.,crabs,NA,NA,crabs,unspecified crabs,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-09T00:00:00Z,NA,2000-11-09T00:00:00Z,NA,NA,NA
4914,Pterois antennata,10847,5147,Eastern Canada.,124,4313,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,NA,NA,shrimps,unspecified shrimps,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-09T00:00:00Z,NA,2000-11-09T00:00:00Z,NA,NA,NA
4913,Pterois radiata,10843,5146,Eniwetok.,584,275,zoobenthos,juv./adults,benth. crust.,crabs,50,very common (21-50%),Xanthidae,unidentified,NA,NA,NA,NA,NA,NA,recruits/juv.,Locality: Eniwetok.,34,1997-02-18T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
4913,Pterois radiata,10844,5146,Eniwetok.,584,275,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,16,common (6-20%),Alpheidae,unidentified,NA,NA,NA,NA,NA,NA,recruits/juv.,Locality: Eniwetok.,34,1997-02-18T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
4913,Pterois radiata,10845,5146,Eniwetok.,584,275,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,16,common (6-20%),Stenopodidae,Stenopus hispidus,NA,NA,NA,NA,NA,NA,recruits/juv.,Locality: Eniwetok.,34,1997-02-18T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
5195,Pterois volitans,49986,6124,NA,044,85275,nekton,juv./adults,finfish,bony fish,2,rare (1-5%),Apogonidae,Apogonidae,NA,NA,NA,NA,NA,NA,juv./adults,n = 1069,2134,2011-05-11T00:00:00Z,3,2011-05-11T00:00:00Z,NA,NA,NA
5195,Pterois volitans,40277,6124,NA,NA,54301,nekton,juv./adults,finfish,bony fish,NA,NA,fishes,fishes,NA,NA,NA,NA,NA,NA,juv./adults,Locality: not stated.,1408,2005-06-22T00:00:00Z,NA,2005-06-24T00:00:00Z,NA,NA,NA
5195,Pterois volitans,49989,6124,NA,044,85275,nekton,juv./adults,finfish,bony fish,1.3,rare (1-5%),Gobiidae,Coryphopterus eidolon,3843,NA,NA,NA,NA,NA,juv./adults,n = 1069,2134,2011-05-11T00:00:00Z,3,2011-05-11T00:00:00Z,NA,NA,NA
5195,Pterois volitans,49982,6124,NA,044,85275,nekton,juv./adults,finfish,bony fish,3.6,rare (1-5%),Gobiidae,Coryphopterus personatus/hyalinus,NA,NA,NA,NA,NA,NA,juv./adults,n = 1069,2134,2011-05-11T00:00:00Z,3,2011-05-11T00:00:00Z,NA,NA,NA
5195,Pterois volitans,49988,6124,NA,044,85275,nekton,juv./adults,finfish,bony fish,1.9,rare (1-5%),Gobiidae,Unidentified gobiids,NA,NA,NA,NA,NA,NA,juv./adults,n = 1069,2134,2011-05-11T00:00:00Z,3,2011-05-11T00:00:00Z,NA,NA,NA
5195,Pterois volitans,49985,6124,NA,044,85275,nekton,juv./adults,finfish,bony fish,3.4,rare (1-5%),Grammatidae,Gramma loreto,5281,NA,NA,NA,NA,NA,juv./adults,n = 1069,2134,2011-05-11T00:00:00Z,3,2011-05-11T00:00:00Z,NA,NA,NA
5195,Pterois volitans,49990,6124,NA,044,85275,nekton,juv./adults,finfish,bony fish,1.2,rare (1-5%),Labridae,Halichoeres garnoti,3663,NA,NA,NA,NA,NA,juv./adults,n = 1069,2134,2011-05-11T00:00:00Z,3,2011-05-11T00:00:00Z,NA,NA,NA
5195,Pterois volitans,49991,6124,NA,044,85275,nekton,juv./adults,finfish,bony fish,1.2,rare (1-5%),Labridae,Thalassoma bifasciatum,3673,NA,NA,NA,NA,NA,juv./adults,n = 1069,2134,2011-05-11T00:00:00Z,3,2011-05-11T00:00:00Z,NA,NA,NA
5195,Pterois volitans,49983,6124,NA,044,85275,nekton,juv./adults,finfish,bony fish,36.5,very common (21-50%),Teleosts,Unidentified fishes,NA,NA,NA,NA,NA,NA,juv./adults,n = 1069,2134,2011-05-11T00:00:00Z,3,2011-05-11T00:00:00Z,NA,NA,NA
5195,Pterois volitans,40276,6124,NA,NA,54301,zoobenthos,juv./adults,benth. crust.,crabs,NA,NA,crabs,crabs,NA,NA,NA,NA,NA,NA,juv./adults,Locality: not stated.,1408,2005-06-22T00:00:00Z,NA,2005-06-24T00:00:00Z,NA,NA,NA
5195,Pterois volitans,49984,6124,NA,044,85275,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,22.1,very common (21-50%),Natantia,Natantia,NA,NA,NA,NA,NA,NA,juv./adults,n = 1069,2134,2011-05-11T00:00:00Z,3,2011-05-11T00:00:00Z,NA,NA,NA
5195,Pterois volitans,34372,6124,South China Sea.,NA,42247,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,NA,NA,Penaeidae,Penaeus,NA,NA,NA,NA,NA,NA,adults,"Locality: South China Sea, May -June 1986. Sample size: 10; 16-27 cm TL;  Weight: 100-370 g.",309,2003-09-15T00:00:00Z,NA,2003-09-15T00:00:00Z,NA,NA,NA
5195,Pterois volitans,12484,6124,Eniwetok.,584,275,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,NA,NA,Stenopodidae,Stenopus hispidus,NA,NA,NA,NA,NA,NA,recruits/juv.,Locality: Eniwetok.,34,1997-02-18T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
5195,Pterois volitans,34371,6124,South China Sea.,NA,42247,zooplankton,larvae,plank. crust.,n.a./other plank. crustaceans,NA,NA,unidentified,Zoea,NA,NA,NA,NA,NA,NA,adults,"Locality: South China Sea, May -June 1986. Sample size: 10; 16-27 cm TL;  Weight: 100-370 g.",309,2003-09-15T00:00:00Z,NA,2003-09-15T00:00:00Z,NA,NA,NA
6572,Pygoplites diacanthus,13299,6893,Enewetak.,584,33482,plants,n.a./others,other plants,benthic algae/weeds,NA,NA,algae,unspecified algae,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Enewetak. Also in Ref. 9137 (Indo-Pacific Region).,34,2000-03-02T00:00:00Z,574,2001-07-06T00:00:00Z,NA,NA,NA
6572,Pygoplites diacanthus,23140,6893,NA,NA,9137,zoobenthos,juv./adults,sponges/tunicates,ascidians,62,dominant ( > 50%),tunicates,unspecified tunicates,NA,NA,NA,NA,NA,NA,juv./adults,Indo-Pacific Region. Zoobenthos commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
6572,Pygoplites diacanthus,23139,6893,NA,NA,9137,zoobenthos,juv./adults,sponges/tunicates,sponges,62,dominant ( > 50%),sponges,unspecified sponges,NA,NA,NA,NA,NA,NA,juv./adults,Indo-Pacific Region. Zoobenthos commoness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-07-06T00:00:00Z,NA,2001-07-06T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,12513,6136,NA,840B,3921,detritus,n.a./others,detritus,debris,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-09-30T00:00:00Z,34,1997-08-17T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,12514,6136,NA,840B,3921,nekton,juv./adults,finfish,n.a./other finfish,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-09-30T00:00:00Z,34,1997-06-20T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,12515,6136,NA,840B,3921,plants,n.a./others,other plants,benthic algae/weeds,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-09-30T00:00:00Z,34,1997-06-20T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,12516,6136,NA,840B,3921,zoobenthos,juv./adults,benth. crust.,crabs,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-09-30T00:00:00Z,34,1997-06-20T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,12517,6136,NA,840B,3921,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-09-30T00:00:00Z,34,1997-06-20T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,12518,6136,NA,840B,3921,zoobenthos,juv./adults,cnidarians,hard corals,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-09-30T00:00:00Z,34,1997-06-20T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,12519,6136,NA,840B,3921,zoobenthos,juv./adults,echinoderms,n.a./other echinoderms,NA,NA,Spatangoida,heart urchins,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-09-30T00:00:00Z,309,2004-09-23T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,12520,6136,NA,840B,3921,zoobenthos,juv./adults,mollusks,bivalves,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-09-30T00:00:00Z,34,1997-06-20T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,12521,6136,NA,840B,3921,zoobenthos,juv./adults,mollusks,gastropods,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-09-30T00:00:00Z,34,1997-06-20T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,12522,6136,NA,840B,3921,zoobenthos,juv./adults,sponges/tunicates,ascidians,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-09-30T00:00:00Z,34,1997-06-20T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,12523,6136,NA,840B,3921,zoobenthos,juv./adults,worms,non-annelids,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-09-30T00:00:00Z,309,2004-09-23T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,12524,6136,NA,840B,3921,zoobenthos,juv./adults,worms,polychaetes,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-09-30T00:00:00Z,34,1997-06-20T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,12526,6136,NA,840B,3921,zooplankton,eggs,other plank. invertebrates,n.a./other plank. Invertebrates,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-09-30T00:00:00Z,34,1997-11-18T00:00:00Z,NA,NA,NA
5839,Rhinecanthus aculeatus,12525,6136,NA,840B,3921,zooplankton,juv./adults,other plank. invertebrates,n.a./other plank. Invertebrates,NA,NA,Foraminifera,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-09-30T00:00:00Z,34,1997-11-18T00:00:00Z,NA,NA,NA
13774,Rhinecanthus lunula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5840,Rhinecanthus rectangulus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6028,Rhinecanthus verrucosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4907,Sargocentron caudimaculatum,21911,5140,NA,NA,9137,nekton,juv./adults,finfish,bony fish,23,very common (21-50%),finfishes,unspecified finfishes,NA,NA,NA,NA,NA,NA,juv./adults,Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-05-31T00:00:00Z,NA,2001-06-01T00:00:00Z,574,2001-06-01T00:00:00Z,NA
