SpecCode,Species,AutoCtr,StockCode,FamCode,PopLWRef,LengthMin,LengthMax,Type,LmaxCompare,EsQ,Number,Sex,a,aTL,b,CoeffDetermination,SEa,SEb,SDa,SDb,LCLa,UCLa,LCLb,UCLb,Method,Locality,DataRef,C_Code,Comment,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS
5648,Thalassoma quinquevittatum,7540,5942,362,30504,7.3,13.1,TL,NA,NA,2,unsexed,0.01387,0.01387,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5648,Thalassoma quinquevittatum,7541,5942,362,30504,6.6,11.5,SL,NA,NA,2,unsexed,0.01961,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5649,Thalassoma trilobatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,Triaenodon obesus,2445,923,11,26587,52,108,TL,NA,NA,20,unsexed,0.00145,0.00145,3.382,0.8118,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26587,540,NA,3,1998-05-16T00:00:00Z,NA,2002-06-30T00:00:00Z,NA,NA,NA
907,Triaenodon obesus,2446,923,11,55787,52,108,FL,NA,NA,20,mixed,0.0018,0.00093000000000000005,3.34393,0.94284,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  10.7%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
977,Tylosurus crocodilus,2529,993,207,11824,23,52,FL,NA,NA,92,unsexed,0.0013,0.00114,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,Southwest zone,11824,192,NA,3,1996-09-28T00:00:00Z,NA,2011-11-10T00:00:00Z,NA,NA,NA
977,Tylosurus crocodilus,2530,993,207,26587,29.5,88,FL,NA,NA,31,unsexed,7.8e-4,6.8e-4,3.205,0.97614,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-13T00:00:00Z,3,1998-05-17T00:00:00Z,NA,NA,NA
977,Tylosurus crocodilus,2531,993,207,55787,29.5,88,FL,NA,NA,29,mixed,5.7e-4,4.9e-4,3.28481,0.97023,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  10.1%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
6575,Valenciennea strigata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6478,Variola albimarginata,8010,6800,NA,82366,NA,NA,SL,NA,NA,NA,unsexed,0.0257,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,"Lihir Island group (seamount), 1999-2002",82366,598,"L-W based on mean lengths and mean weights of 19 specimens (Table 1, Ref. 82366), with b = 3.",3,2009-10-01T00:00:00Z,NA,2009-10-01T00:00:00Z,NA,NA,NA
5354,Variola louti,7162,5593,289,3084,32,53,FL,NA,NA,13,unsexed,0.0183,0.01076,2.968,0.95063,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,3084,580,NA,3,1992-03-30T00:00:00Z,NA,1994-06-19T00:00:00Z,NA,NA,NA
5354,Variola louti,7163,5593,289,26587,22,66,FL,NA,NA,31,unsexed,0.012,0.00691,3.081,0.98804,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,NA,3,1993-06-13T00:00:00Z,3,1998-05-18T00:00:00Z,NA,NA,NA
5354,Variola louti,7164,5593,289,55787,20,66,FL,NA,NA,41,mixed,0.01219,0.00703,3.07913,0.99002,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  5.8%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
4870,Wetmorella nigropinnata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5950,Zanclus cornutus,7740,6259,520,5525,NA,NA,NA,NA,NA,NA,unsexed,0.0172,NA,3.171,0.9063,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Woleai atoll, Yap State",3807,583,NA,3,1993-06-18T00:00:00Z,3,1995-09-18T00:00:00Z,NA,NA,NA
5950,Zanclus cornutus,7741,6259,520,55787,6.5,15,FL,NA,NA,11,mixed,0.0147,NA,3.36991,0.97023,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  2%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
6018,Zebrasoma flavescens,7811,6332,412,30840,11.7,18,TL,NA,NA,4,unsexed,0.0148,0.0148,3.16,0.99202,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,3,1999-08-07T00:00:00Z,NA,NA,NA
6018,Zebrasoma flavescens,7812,6332,NA,86552,8.5,17.5,TL,NA,No,248,female,0.0264,NA,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"West Hawaii coast, 2003-2007",86552,840B,NA,3,2011-05-04T00:00:00Z,NA,2011-07-01T00:00:00Z,NA,NA,NA
6018,Zebrasoma flavescens,7813,6332,NA,86552,7,20,TL,NA,No,297,male,0.0286,NA,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"West Hawaii coast, 2003-2007",86552,840B,NA,3,2011-05-04T00:00:00Z,NA,2011-05-04T00:00:00Z,NA,NA,NA
5951,Zebrasoma scopas,7742,6260,412,3807,NA,NA,NA,NA,NA,NA,unsexed,0.0129,NA,3.293,0.98406,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Woleai Atoll, Yap State, 1991",3807,583,condition factor = 2.735,3,1992-06-15T00:00:00Z,NA,1994-01-31T00:00:00Z,NA,NA,NA
5951,Zebrasoma scopas,7743,6260,412,26587,4,16,TL,NA,NA,89,unsexed,0.04,0.04,2.867,0.98804,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-19T00:00:00Z,3,1998-05-23T00:00:00Z,NA,NA,NA
5951,Zebrasoma scopas,7744,6260,412,26849,3.1,10.1,TL,NA,NA,25,unsexed,0.0304,0.0304,2.957,0.98605,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26849,638,NA,3,1998-06-17T00:00:00Z,NA,1998-06-17T00:00:00Z,NA,NA,NA
5951,Zebrasoma scopas,7745,6260,412,27143,2.4,15.7,SL,NA,NA,70,unsexed,0.0559,0.03585,2.948,0.99401,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Eastern coast, coral reefs",27143,036,NA,3,1998-08-21T00:00:00Z,NA,2001-12-13T00:00:00Z,NA,NA,NA
5951,Zebrasoma scopas,7746,6260,412,55787,4,16,FL,NA,NA,104,mixed,0.02905,0.02905,2.99274,0.97812,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  9.1%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
1266,Zebrasoma velifer,3160,1283,412,26587,4,26.5,FL,NA,NA,37,unsexed,0.0339,0.0339,2.855,0.97812,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-19T00:00:00Z,3,1998-05-23T00:00:00Z,NA,NA,NA
1266,Zebrasoma velifer,3161,1283,412,55787,4,24,FL,NA,NA,77,mixed,0.03425,0.03425,2.86581,0.99002,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  8%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4404,Cirripectes variolosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22462,Gobiodon quinquestrigatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5618,Pseudocheilinus octotaenia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
